date,Open,High,Low,Close,Volume,MA_20,MA_200,Daily % Change,Volume_Change,MA_Crossover,Trend Phase
2009-05-06,445.07,447.34,439.46,444.32,7354200.0,426.9471649999999,484.53796200000005,10.255837613836572,53.31790606041653,False,Pre-Pandemic
2009-05-08,456.0,456.91,447.88,451.14,4679300.0,433.23016500000006,483.165412,1.5349297803384898,-36.372413042887054,False,Pre-Pandemic
2009-05-10,487.65,492.43,483.34,488.52,4284900.0,439.167165,482.11546200000004,8.285676286740262,-8.428611117047424,False,Pre-Pandemic
2009-05-11,543.49,549.77,542.664,548.65,3691700.0,445.01716500000003,482.501312,12.308605584213538,-13.843963686433758,False,Pre-Pandemic
2009-06-01,332.98,340.799,326.39,334.06,12837500.0,439.10966500000006,481.883862,-39.11236671830858,247.73952379662484,False,Pre-Pandemic
2009-06-02,356.46,373.81,355.44,371.28,14062100.0,434.79766500000005,481.149012,11.141711069867677,9.539240506329104,False,Pre-Pandemic
2009-06-03,307.22,310.19,294.249,308.57,14453900.0,423.361665,479.994862,-16.890217625511738,2.7862125856024322,False,Pre-Pandemic
2009-06-04,367.0,369.82,361.4021,368.24,6554000.0,412.486665,479.28606199999996,19.33758952587743,-54.6558368329655,False,Pre-Pandemic
2009-06-05,406.79,408.28,401.0,403.47,5260500.0,415.510165,478.685812,9.567130132522284,-19.736039060115964,False,Pre-Pandemic
2009-06-07,406.5,410.64,401.66,409.61,4520600.0,420.044665,477.024912,1.52179839888964,-14.065202927478381,False,Pre-Pandemic
2009-06-08,454.3,454.88,448.53,450.36,4217500.0,422.46369999999996,475.700412,9.948487585752307,-6.7048621864354345,False,Pre-Pandemic
2009-06-10,491.7001,499.37,491.7001,498.74,5459100.0,425.3867,475.84406199999995,10.742517097433169,29.439241256668637,False,Pre-Pandemic
2009-06-11,547.72,551.78,545.5,551.1,3649700.0,430.255,476.321362,10.498456109395683,-33.14465754428385,False,Pre-Pandemic
2009-07-01,328.32,330.9099,318.75,322.01,8980000.0,423.29050000000007,475.59506200000004,-41.569588096534204,146.04762035235774,False,Pre-Pandemic
2009-07-04,362.6,363.75,355.31,358.65,7352800.0,414.20650000000006,474.813012,11.378528617123695,-18.12026726057906,False,Pre-Pandemic
2009-07-05,404.1,404.99,392.5,396.61,5993600.0,404.78650000000005,474.215962,10.584134950508872,-18.485474921118485,False,Pre-Pandemic
2009-07-07,408.24,409.19,395.9801,396.63,6512000.0,408.2155,473.60236199999997,0.005042737197746838,8.649225840896957,False,Pre-Pandemic
2009-07-08,455.67,459.42,454.99,457.1,5081100.0,413.3845,472.22316250000006,15.245947104354185,-21.9732800982801,False,Pre-Pandemic
2009-07-10,499.0,518.99,497.81,517.54,9738600.0,423.97950000000003,471.2365125,13.222489608400778,91.6632225305544,False,Pre-Pandemic
2009-07-12,584.23,588.69,581.0,586.25,3269100.0,433.14250000000004,471.7498625,13.276268500985445,-66.43151993099625,False,Pre-Pandemic
2009-08-01,318.28,325.19,317.34,325.19,7194100.0,427.186,471.0206625,-44.53049040511728,120.06362607445476,False,Pre-Pandemic
2009-08-04,363.5,365.0,356.21,362.0,5524800.0,422.729,470.55706250000003,11.319536271103047,-23.203736395101537,False,Pre-Pandemic
2009-08-05,402.85,410.1284,395.0,407.33,7722400.0,418.66949999999997,470.25966250000005,12.522099447513813,39.777005502461634,False,Pre-Pandemic
2009-08-06,439.5,440.92,434.12,438.77,6191200.0,413.1755,469.8760625,7.718557435003559,-19.82803273593702,False,Pre-Pandemic
2009-08-07,400.0,406.0,398.06,402.49,6875500.0,416.59700000000004,469.2596125,-8.268568954121747,11.052784597493215,False,Pre-Pandemic
2009-08-09,464.29,466.99,455.84,458.62,5308000.0,420.96400000000006,468.5046125,13.945688091629593,-22.798341938768086,False,Pre-Pandemic
2009-08-10,519.57,523.25,513.34,514.18,8598900.0,431.24449999999996,467.6063125,12.114604683616047,61.998869630746036,False,Pre-Pandemic
2009-08-12,583.5,590.66,582.0,587.05,3044900.0,442.18500000000006,468.1140625,14.172079816406713,-64.58965681656956,False,Pre-Pandemic
2009-09-01,327.5,327.5,313.4,315.07,8672300.0,437.76500000000004,467.3799625,-46.32995485904097,184.81395119708367,False,Pre-Pandemic
2009-09-02,370.82,381.0,367.3,378.77,9944600.0,436.22299999999996,467.00901250000004,20.217729393468108,14.67084856381813,False,Pre-Pandemic
2009-09-03,299.646,306.57,289.45,290.89,12929600.0,428.2495,466.1224125,-23.201415106793043,30.016290247973764,False,Pre-Pandemic
2009-09-04,369.5,374.35,366.25,372.5,6758400.0,421.9375,465.6386625,28.055278627659952,-47.729241430516026,False,Pre-Pandemic
2009-09-06,438.58,440.5,431.76,435.62,6503200.0,416.1635,465.10396249999997,16.944966442953024,-3.776041666666663,False,Pre-Pandemic
2009-09-07,406.12,414.45,405.8,410.39,6544600.0,420.5825,464.5822625,-5.791745098939449,0.6366096690859857,False,Pre-Pandemic
2009-09-09,459.06,466.27,458.8,463.97,4386400.0,425.84849999999994,463.8261875,13.05587368113259,-32.976805305137056,False,Pre-Pandemic
2009-09-10,516.65,521.51,514.5,516.25,5470700.0,431.83050000000003,463.0875875,11.267969911847754,24.719587816888566,False,Pre-Pandemic
2009-09-11,555.45,562.58,554.23,562.51,5294500.0,440.1245,463.45283750000004,8.96077481840194,-3.22079441387757,False,Pre-Pandemic
2009-09-12,587.5,589.33,583.58,589.02,3558400.0,446.7205,464.0654375,4.712805105687012,-32.790631787704214,False,Pre-Pandemic
2009-10-02,375.26,377.5,357.89,358.51,14193100.0,438.76899999999995,463.5506375,-39.13449458422464,298.8618480215827,False,Pre-Pandemic
2009-10-03,298.25,310.5,294.25,308.17,13446900.0,424.86499999999995,462.3747875,-14.041449331957256,-5.257484270525814,False,Pre-Pandemic
2009-10-06,436.23,437.89,426.67,432.6,6711000.0,430.23549999999994,461.95903749999997,40.37706460719732,-50.09258639537737,False,Pre-Pandemic
2009-10-07,409.575,417.37,408.7,414.4,5847300.0,432.85549999999995,461.45863750000007,-4.207119741100329,-12.869915064818949,False,Pre-Pandemic
2009-10-08,455.14,458.41,453.79,456.61,3480500.0,435.31949999999995,460.61473750000005,10.185810810810825,-40.476801258700604,False,Pre-Pandemic
2009-10-09,466.65,470.94,462.0,470.94,5064100.0,436.928,459.37733750000007,3.13834563412978,45.499209883637405,False,Pre-Pandemic
2009-10-11,562.73,568.78,562.0,566.76,4457100.0,445.1415,459.71253750000005,20.34654096063193,-11.986335182954521,False,Pre-Pandemic
2009-10-12,590.44,594.71,590.41,591.5,3333200.0,451.78550000000007,460.3473875,4.365163384854265,-25.21594758923964,False,Pre-Pandemic
2009-11-02,358.96,365.0,353.0,358.04,10452700.0,443.9785,459.8038875,-39.46914623837701,213.59354374174967,False,Pre-Pandemic
2009-11-03,310.1,320.0,305.71,317.91,11835300.0,430.5215,458.8367375,-11.208244888839236,13.227204454351504,False,Pre-Pandemic
2009-11-05,402.8,412.0,401.2,407.98,5113400.0,435.16700000000003,458.1542875,28.331917838381937,-56.79534950529348,False,Pre-Pandemic
2009-11-06,431.77,433.73,428.37,429.0,5724600.0,437.6785000000001,457.6926375,5.1522133437913675,11.952908045527444,False,Pre-Pandemic
2009-11-08,453.67,457.23,452.378,453.936,3421500.0,445.8308,456.85231749999997,5.812587412587411,-40.23163190441254,False,Pre-Pandemic
2009-11-09,470.4,473.3,467.63,472.14,3801900.0,450.8128,455.7169975,4.010256952521951,11.11793073213503,False,Pre-Pandemic
2009-11-11,570.48,573.5,565.86,570.56,4634700.0,457.5598,456.04479749999996,20.845511924429182,21.904837055156623,True,Pre-Pandemic
2009-11-12,594.68,594.75,587.73,590.51,3436500.0,466.56579999999997,456.7058975,3.4965647784632736,-25.852806006861286,True,Pre-Pandemic
2009-12-01,316.31,318.95,310.23,312.69,6601900.0,459.0018,455.99559750000003,-47.047467443396386,92.1111596100684,True,Pre-Pandemic
2009-12-02,353.16,363.62,351.48,363.05,11089400.0,451.3418,455.47389749999996,16.10540791198951,67.97285629894425,False,Pre-Pandemic
2009-12-03,317.54,325.0,313.65,323.53,10038100.0,439.39279999999997,454.56769750000007,-10.885552954138555,-9.480224358396306,False,Pre-Pandemic
2009-12-05,410.01,410.99,395.11,399.01,7574000.0,429.8923,453.83609750000005,23.330139399746553,-24.54747412358913,False,Pre-Pandemic
2009-12-06,426.86,427.7,421.21,424.84,5830900.0,433.2088,453.3470475,6.47352196686799,-23.01425930815949,False,Pre-Pandemic
2009-12-08,455.41,461.75,454.92,458.58,4678100.0,440.7293000000001,452.4529975,7.941813388569807,-19.770532850846358,False,Pre-Pandemic
2009-12-10,523.42,525.76,519.3201,524.04,6637700.0,445.30129999999997,451.9128475,14.274499542064634,41.88880100895662,False,Pre-Pandemic
2009-12-11,569.56,572.9,565.5,567.85,3768800.0,452.97380000000004,451.25534749999997,8.360048851232737,-43.221296533437794,True,Pre-Pandemic
2010-01-02,534.602,535.81,530.3,533.02,4497000.0,456.7943,451.3409475,-6.133662058642253,19.32180004245383,True,Pre-Pandemic
2010-01-03,529.2,533.29,527.74,532.69,4471300.0,459.8818,451.67584750000003,-0.06191137293158899,-0.571492105848348,True,Pre-Pandemic
2010-01-04,571.35,573.45,565.55,568.8,4201100.0,459.9838,451.5544474999999,6.778801929827827,-6.042985261557043,True,Pre-Pandemic
2010-01-06,480.43,491.06,480.12,482.37,5328200.0,454.5273,451.29264750000004,-15.195147679324883,26.82868772464355,True,Pre-Pandemic
2010-01-07,445.29,448.4,433.63,439.49,7020100.0,458.5998000000001,451.15079749999995,-8.889441714866175,31.75368792462745,True,Pre-Pandemic
2010-01-09,454.98,464.94,452.5,460.33,6450100.0,465.72080000000005,451.3938475,4.741859883046251,-8.119542456660167,True,Pre-Pandemic
2010-01-10,530.0,530.62,523.0,525.62,4445500.0,471.60279999999995,452.6919975,14.18330328242783,-31.078587928869318,True,Pre-Pandemic
2010-01-11,615.73,620.66,611.21,615.0,6168000.0,480.90279999999996,452.34104750000006,17.004680187207487,38.74704757620064,True,Pre-Pandemic
2010-01-12,563.0,571.57,562.4,564.35,7500600.0,486.4235,452.83429749999993,-8.235772357723569,21.605058365758744,True,Pre-Pandemic
2010-02-02,534.9554,534.96,527.61,531.12,8184200.0,489.37250000000006,452.58344750000003,-5.888189953043332,9.113937551662543,True,Pre-Pandemic
2010-02-03,535.48,545.66,535.01,541.06,8704800.0,487.89750000000004,452.4137475,1.8715167946979916,6.36103712030498,True,Pre-Pandemic
2010-02-06,486.68,493.8699,481.46,493.37,5076500.0,483.04049999999995,452.2453975,-8.814179573429925,-41.68160095579451,True,Pre-Pandemic
2010-02-07,441.62,442.2842,436.0,436.55,3868100.0,489.2335,452.10189750000006,-11.516711595759777,-23.80380183197085,True,Pre-Pandemic
2010-02-08,488.99,493.28,486.94,490.41,3713600.0,495.60150000000004,452.60149750000005,12.337647463062652,-3.9942090431995037,True,Pre-Pandemic
2010-02-09,462.84,464.43,460.31,463.18,3365000.0,502.584,453.5418475,-5.55249689035705,-9.38711762171478,True,Pre-Pandemic
2010-02-11,618.67,620.0,614.58,615.6,3991200.0,513.4135,453.1931975,32.90729306101301,18.60921248142644,True,Pre-Pandemic
2010-02-12,568.6618,573.33,565.3501,571.82,5090700.0,520.7625,453.76719749999995,-7.111760883690699,27.548105832832228,True,Pre-Pandemic
2010-03-02,528.67,542.1,528.23,540.82,5992200.0,524.8745,454.19569750000005,-5.421286418803117,17.708763038481944,True,Pre-Pandemic
2010-03-03,542.36,548.12,539.25,545.32,6172600.0,525.9385,454.08579749999996,0.832069819903114,3.0105804212142484,True,Pre-Pandemic
2010-03-05,526.5,532.92,525.08,530.6,3711800.0,524.076,454.0537975,-2.699332502017171,-39.86650682046463,True,Pre-Pandemic
2010-03-06,495.11,508.0,494.7,505.6,7294000.0,522.705,454.25974749999995,-4.711647191858271,96.50843256640982,True,Pre-Pandemic
2010-03-08,490.5,492.46,486.76,489.83,3600900.0,520.562,454.7743475,-3.1190664556962067,-50.632026323005206,True,Pre-Pandemic
2010-03-09,470.52,471.88,467.44,470.3,5075700.0,515.637,455.3933975,-3.9870975644611395,40.95642755977673,True,Pre-Pandemic
2010-03-11,617.5,621.83,613.5021,620.18,6754200.0,522.5274999999999,457.09714750000006,31.86901977461194,33.0693303386725,True,Pre-Pandemic
2010-03-12,569.45,576.48,568.0,573.0,5257100.0,529.203,456.67714750000005,-7.607468799380812,-22.165467412869035,True,Pre-Pandemic
2010-04-01,626.95,629.51,624.24,626.75,3908400.0,537.524,457.3337475,9.380453752181506,-25.654828707842725,True,Pre-Pandemic
2010-04-02,537.0,538.0,525.56,526.778,6748600.0,537.5819,457.74463749999995,-15.950857598723566,72.66912291474772,True,Pre-Pandemic
2010-04-03,546.5,556.13,546.2,554.59,6361200.0,534.5614,458.1621375,5.279643417151059,-5.740449871084374,True,Pre-Pandemic
2010-04-05,526.52,526.74,504.21,506.37,12140400.0,531.6623999999999,457.83288749999997,-8.694711408427846,90.85078287115638,True,Pre-Pandemic
2010-04-06,499.72,509.25,496.7,498.72,7832700.0,530.0424,458.0114875,-1.5107530066947095,-35.48235642977167,True,Pre-Pandemic
2010-04-08,492.18,507.0,491.05,506.32,7617300.0,528.3054,458.2917875,1.523901187038823,-2.7500095752422515,True,Pre-Pandemic
2010-04-10,524.95,528.25,518.8501,522.35,3877100.0,529.7544,459.06883750000003,3.165981987675792,-49.101387630787805,True,Pre-Pandemic
2010-04-11,624.64,629.92,622.1,624.27,7134400.0,539.1404,460.81848750000006,19.51182157557192,84.01382476593331,True,Pre-Pandemic
2010-05-01,627.18,627.84,621.54,623.99,6003300.0,545.8194000000001,461.40443999999997,-0.044852387588700804,-15.85417133886522,True,Pre-Pandemic
2010-05-02,528.4,533.4985,522.46,531.29,6305600.0,549.2248999999999,461.82239050000004,-14.856007307809428,5.035563773258045,True,Pre-Pandemic
2010-05-03,561.35,567.67,559.9,564.21,7816500.0,546.6554,461.6689405,6.196239341978971,23.961240801826953,True,Pre-Pandemic
2010-05-04,570.9,574.88,569.0,571.01,3799100.0,546.6148999999999,461.5924905,1.2052250048740554,-51.3964050406192,True,Pre-Pandemic
2010-05-05,500.98,515.72,500.4701,509.76,9155200.0,545.0618999999999,461.74204050000003,-10.726607239803155,140.98339080308494,True,Pre-Pandemic
2010-05-08,505.89,508.6,503.559,508.1,4835900.0,543.2009,462.0612905,-0.32564344005021617,-47.17865256903181,True,Pre-Pandemic
2010-05-10,528.38,540.0,526.55,538.23,7007100.0,543.5824,463.04124049999996,5.929935052155089,44.89753716991667,True,Pre-Pandemic
2010-05-11,623.18,625.49,621.11,625.08,3527800.0,549.5564,464.74669050000006,16.136224290730738,-49.65392245008634,True,Pre-Pandemic
2010-06-01,625.86,625.86,606.36,608.26,7949400.0,555.4779,465.27944049999996,-2.690855570486983,125.33590339588412,True,Pre-Pandemic
2010-06-04,569.46,570.89,565.4,568.22,4116000.0,560.3739,465.9570405,-6.582711340545155,-48.22250735904596,True,Pre-Pandemic
2010-06-05,508.75,517.52,460.0,498.67,9990100.0,554.2984,465.5185905,-12.239977473513786,142.7137998056365,True,Pre-Pandemic
2010-06-07,444.0,447.6699,433.63,436.07,5115000.0,547.4519,464.8639405,-12.553392022780596,-48.79931131820502,True,Pre-Pandemic
2010-06-08,505.4,505.74,496.05,500.22,6632300.0,541.1254,464.9333405,14.710940903983305,29.66373411534702,True,Pre-Pandemic
2010-06-10,539.26,539.9499,529.941,534.35,5519000.0,541.504,465.7490405,6.822997880932391,-16.786031994933882,True,Pre-Pandemic
2010-06-12,580.57,582.0,576.61,578.36,4183400.0,542.6925,466.9847405,8.23617479180312,-24.200036238448995,True,Pre-Pandemic
2010-07-01,609.4,610.0,592.65,594.1,12815700.0,547.0790000000001,466.7089905,2.7214883463586803,206.34651240617677,True,Pre-Pandemic
2010-07-04,567.3,568.75,561.86,563.54,5156800.0,550.3199999999999,467.0019405,-5.143915165797008,-59.76185460021692,True,Pre-Pandemic
2010-07-05,499.97,505.32,481.33,493.14,10167800.0,549.661,467.30089050000004,-12.49245838804699,97.1726652187403,True,Pre-Pandemic
2010-07-06,499.06,500.9099,483.15,485.52,7258100.0,547.8195,467.34439050000003,-1.5452001460031672,-28.616809929384925,True,Pre-Pandemic
2010-07-07,438.31,451.29,435.38,450.2,6253100.0,539.116,466.70039049999997,-7.274674575712636,-13.8465989721828,True,Pre-Pandemic
2010-07-09,464.5,467.59,463.02,464.4,3416300.0,531.1365,466.30284049999995,3.1541537094624594,-45.36629831603525,True,Pre-Pandemic
2010-07-10,536.21,537.2,529.14,530.01,4786800.0,531.0725,466.5572905,14.127906976744198,40.11650030735006,True,Pre-Pandemic
2010-07-12,591.27,593.0,586.0,587.14,6078300.0,532.2189999999999,467.7629405,10.779041904869713,26.980446227124588,True,Pre-Pandemic
2010-08-01,592.0,603.25,589.11,602.02,9439100.0,533.7695,469.11734050000007,2.5343189017951406,55.29177566095784,True,Pre-Pandemic
2010-08-02,532.5,542.0,531.5301,533.47,5383200.0,534.955,468.626291,-11.386664894853983,-42.96913900689684,True,Pre-Pandemic
2010-08-03,564.78,565.18,561.01,562.48,4768000.0,537.674,468.85524100000004,5.437981517236201,-11.428146827165996,True,Pre-Pandemic
2010-08-04,563.32,569.8515,560.05,567.49,3891100.0,539.1370000000001,469.353641,0.8906983359408427,-18.39135906040269,True,Pre-Pandemic
2010-08-06,487.85,488.84,477.54,484.78,5364800.0,532.122,468.8624909999999,-14.574706162223128,37.87360900516563,True,Pre-Pandemic
2010-08-07,453.55,457.33,449.66,456.56,5332400.0,524.537,468.372641,-5.821197244110721,-0.603936773039071,True,Pre-Pandemic
2010-08-09,465.19,472.4997,464.51,470.58,4798700.0,519.655,468.250491,3.070790257578415,-10.008626509639186,True,Pre-Pandemic
2010-08-10,532.77,537.605,527.62,536.35,5712600.0,521.539,468.832491,13.976369586467774,19.044741284097768,True,Pre-Pandemic
2010-08-11,624.02,629.49,623.13,626.77,4198300.0,531.074,470.275791,16.85839470495012,-26.508069880614784,True,Pre-Pandemic
2010-08-12,591.97,592.52,583.69,590.54,3510200.0,535.59,471.717941,-5.780429822741995,-16.389967367744084,True,Pre-Pandemic
2010-09-02,539.54,541.53,535.07,536.44,5633500.0,535.6945,471.134141,-9.161106783621753,60.489430801663715,True,Pre-Pandemic
2010-09-03,559.85,564.66,556.5,560.19,6346800.0,534.786,471.614141,4.427335769144736,12.661755569361844,True,Pre-Pandemic
2010-09-04,568.0,568.77,564.0,566.22,4109000.0,533.3919999999999,471.579241,1.076420500187436,-35.258713052246804,True,Pre-Pandemic
2010-09-06,487.22,488.88,472.0,474.02,5452500.0,528.9159999999999,471.159991,-16.283423404330478,32.69651983450961,True,Pre-Pandemic
2010-09-07,471.96,473.26,462.78,467.49,8654300.0,527.6335,470.78969099999995,-1.3775790051052672,58.721687299403946,True,Pre-Pandemic
2010-09-08,502.25,505.5,501.3632,505.35,3740600.0,528.625,471.22314100000006,8.098568953346597,-56.777555665969516,True,Pre-Pandemic
2010-09-09,477.83,480.4,470.58,476.18,4856300.0,529.924,471.95914099999993,-5.772237063421393,29.826765759503825,True,Pre-Pandemic
2010-09-11,630.0,630.85,620.511,624.82,4469900.0,537.9449999999999,473.55339100000003,31.215086731908116,-7.956674834750732,True,Pre-Pandemic
2010-09-12,593.88,595.58,589.0,591.5,3734000.0,541.0195,473.277241,-5.3327358279184445,-16.463455558289898,True,Pre-Pandemic
2010-10-02,534.07,537.79,527.69,534.445,5343600.0,538.3847499999999,473.88136599999996,-9.645815722738792,43.1065881092662,True,Pre-Pandemic
2010-10-03,563.76,578.5,562.21,576.45,11298400.0,537.10625,474.41821600000003,7.859555239547555,111.43798188487165,True,Pre-Pandemic
2010-10-05,513.97,522.82,512.6,521.65,8247700.0,536.51525,474.25561600000003,-9.506461965478374,-27.001168307016922,True,Pre-Pandemic
2010-10-06,480.37,488.5,475.84,487.01,5150600.0,532.74175,473.98781599999995,-6.640467746573375,-37.55107484510833,True,Pre-Pandemic
2010-10-08,502.35,506.0,498.57,503.71,4143800.0,529.55275,474.43556600000005,3.4290876984045537,-19.547237215081736,True,Pre-Pandemic
2010-10-09,479.02,479.79,475.0801,476.14,3944600.0,529.12075,475.156266,-5.473387465009627,-4.807181813794104,True,Pre-Pandemic
2010-10-11,622.08,623.0,617.51,622.88,4989000.0,537.4367500000001,476.67676600000004,30.818666778678548,26.47670232723216,True,Pre-Pandemic
2010-10-12,593.14,593.99,590.29,592.21,3405900.0,543.51825,478.093716,-4.923901875160541,-31.731809981960314,True,Pre-Pandemic
2010-11-01,604.46,604.46,594.04,601.11,14411300.0,546.75625,477.908016,1.5028452744803245,323.12751401978915,True,Pre-Pandemic
2010-11-02,532.25,540.49,529.5,536.4,4815100.0,542.23775,477.984216,-10.765084593502028,-66.58802467508136,True,Pre-Pandemic
2010-11-03,574.26,586.21,574.2,581.14,8458100.0,541.76775,478.69071650000006,8.340790454884406,75.65782642105046,True,Pre-Pandemic
2010-11-05,515.67,519.88,508.22,509.05,6638500.0,540.39825,478.9487165,-12.40492824448497,-21.51310578025798,True,Pre-Pandemic
2010-11-06,482.5,488.71,481.62,488.5,3559800.0,536.81375,478.66521649999993,-4.036931539141541,-46.3764404609475,True,Pre-Pandemic
2010-11-08,497.73,498.0,491.5,491.74,4441500.0,533.08975,478.4549165,0.6632548618219047,24.76824540704534,True,Pre-Pandemic
2010-11-10,538.48,544.6,537.17,538.84,5247300.0,536.33075,478.64491649999997,9.578232399235365,18.142519419115153,True,Pre-Pandemic
2010-11-11,619.7,619.85,614.21,617.19,4518600.0,543.81575,479.5621165,14.54049439536782,-13.887141958721628,True,Pre-Pandemic
2010-12-01,598.08,598.16,588.0,590.48,9696800.0,548.0722499999999,480.9572165,-4.327678672693991,114.5974416854778,True,Pre-Pandemic
2010-12-02,532.97,537.15,530.5,533.12,4554800.0,550.91925,482.12171650000005,-9.71413087657499,-53.02780298655227,True,Pre-Pandemic
2010-12-03,588.14,588.275,579.16,579.54,5501200.0,548.65525,482.4289665,8.707232893157247,20.7780802669711,True,Pre-Pandemic
2010-12-04,567.35,574.0,566.22,572.73,4700000.0,547.71675,483.09171649999996,-1.1750698830106487,-14.564095106522213,True,Pre-Pandemic
2010-12-05,512.04,512.04,502.0,505.39,7695800.0,546.264,482.69396649999993,-11.757721788626407,63.7404255319149,True,Pre-Pandemic
2010-12-07,472.37,479.44,471.08,475.83,6662100.0,541.233,482.3083665,-5.848948336927917,-13.4320018711505,True,Pre-Pandemic
2010-12-08,483.94,494.75,482.51,492.01,4404700.0,539.751,482.25536650000004,3.400374083180968,-33.88421068431876,True,Pre-Pandemic
2010-12-10,540.12,545.9899,537.79,541.39,7499600.0,542.47,482.7740165,10.036381374362314,70.26358208277522,True,Pre-Pandemic
2010-12-11,613.99,616.9,601.2093,603.29,6779200.0,547.4490000000001,484.33546649999994,11.433532204141184,-9.605845645101073,True,Pre-Pandemic
2011-01-02,604.49,613.355,603.111,611.04,5485100.0,554.194,485.8118665,1.2846226524557025,-19.0892730705688,True,Pre-Pandemic
2011-01-03,617.78,619.22,599.3035,600.76,6639700.0,553.088,487.04521650000004,-1.6823775857554235,21.04975296712912,True,Pre-Pandemic
2011-01-04,588.76,595.19,588.76,591.8,5221100.0,553.0674999999999,488.0357665,-1.4914441707170933,-21.36542313658749,True,Pre-Pandemic
2011-01-06,528.04,533.1999,525.31,525.6,5905800.0,549.292,488.5309665,-11.186211557958758,13.114094730995385,True,Pre-Pandemic
2011-01-07,506.74,521.18,506.38,521.028,7266100.0,548.5233999999999,489.0411565,-0.8698630136986352,23.033289308815053,True,Pre-Pandemic
2011-01-08,611.22,615.5,599.18,606.77,7924200.0,549.8049,489.79620150000005,16.456313288345335,9.057128308170824,True,Pre-Pandemic
2011-01-09,540.75,543.83,531.216,532.5,4826100.0,550.9774,490.02270150000004,-12.240222819190139,-39.0966911486333,True,Pre-Pandemic
2011-01-11,580.1,585.51,576.75,578.65,6243900.0,555.4849,489.96660149999997,8.666666666666668,29.37775843849071,True,Pre-Pandemic
2011-01-12,600.0,616.0,599.0,613.77,7233900.0,561.5864,491.4288515,6.069299230968639,15.85547494354489,True,Pre-Pandemic
2011-02-02,611.0,614.34,607.53,612.0,3517800.0,565.2444,492.7860015,-0.2883816413314366,-51.370629950649025,True,Pre-Pandemic
2011-02-03,599.8,606.0,595.19,600.79,4049300.0,564.4244,494.1541515,-1.8316993464052356,15.108874864972432,True,Pre-Pandemic
2011-02-05,545.7,545.73,537.12,538.56,4263100.0,561.8284000000001,495.0344515,-10.358028595682356,5.27992492529572,True,Pre-Pandemic
2011-02-06,527.57,530.3,522.48,528.06,4404500.0,561.5754,495.5327515,-1.949643493761144,3.316835166897336,True,Pre-Pandemic
2011-02-08,606.0,609.67,591.57,592.4,6394700.0,562.2184,496.45230150000003,12.184221489982217,45.18560563060505,True,Pre-Pandemic
2011-02-09,524.47,527.9197,520.73,524.84,4797500.0,559.8239,496.8114515,-11.404456448345702,-24.976934023488205,True,Pre-Pandemic
2011-02-11,584.9,587.96,580.48,584.82,4237500.0,563.7954,497.3126515,11.428244798414756,-11.672746221990614,True,Pre-Pandemic
2011-02-12,617.05,624.0,616.26,620.36,8163200.0,571.0219,497.74450150000007,6.077083547074302,92.64188790560472,True,Pre-Pandemic
2011-03-01,596.48,605.59,596.48,604.35,4725600.0,576.6389,497.82870149999997,-2.5807595589657617,-42.1109368874951,True,Pre-Pandemic
2011-03-02,609.48,611.45,606.13,610.15,2987200.0,580.0769,499.1772015,0.9597087780259805,-36.78686304384628,True,Pre-Pandemic
2011-03-03,606.38,611.49,605.0,609.56,3886700.0,580.3904,500.5976015,-0.09669753339343057,30.111810391001615,True,Pre-Pandemic
2011-03-05,537.13,542.01,529.63,533.89,4158800.0,576.5328999999999,501.4181515,-12.413872301332107,7.000797591787378,True,Pre-Pandemic
2011-03-06,522.0,527.6,521.5,523.08,3493500.0,572.6488999999999,501.8753015,-2.0247616550225556,-15.997403097047226,True,Pre-Pandemic
2011-03-08,594.27,603.0,583.626,601.17,7643700.0,573.1174,502.62010150000003,14.928882771277795,118.79776728209532,True,Pre-Pandemic
2011-03-10,509.85,512.0,495.0,495.52,8939800.0,571.6134,502.81010150000003,-17.574063908711345,16.956447793607808,True,Pre-Pandemic
2011-03-11,587.0,597.5,583.72,597.5,5334200.0,575.437,503.11115150000006,20.580400387471755,-40.331998478713174,True,Pre-Pandemic
2011-04-01,605.62,606.18,600.12,602.12,3645300.0,575.2045,503.1930515,0.7732217573221734,-31.66172996888006,True,Pre-Pandemic
2011-04-02,610.15,611.442,606.61,610.98,3098400.0,579.1285,504.53295149999997,1.4714674815651474,-15.002880421364495,True,Pre-Pandemic
2011-04-03,608.33,608.98,600.2,600.62,6015900.0,580.2270000000001,505.9414515,-1.6956365183803057,94.16150271107668,True,Pre-Pandemic
2011-04-04,593.0,594.74,583.1,587.68,4104800.0,578.9224999999999,506.86995499999995,-2.1544404115747207,-31.76748283714822,True,Pre-Pandemic
2011-04-05,535.17,539.0,533.02,535.79,4229700.0,575.112,507.34750499999996,-8.829635175605766,3.042779185343991,True,Pre-Pandemic
2011-04-08,594.5,598.85,577.47,577.52,9819300.0,573.9485000000001,507.966435,7.788499225442802,132.15121639832614,True,Pre-Pandemic
2011-04-10,490.03,503.44,480.596,501.9,8309200.0,572.1155,508.169435,-13.09391882532207,-15.378896662694896,True,Pre-Pandemic
2011-04-11,593.5,599.74,592.43,596.14,5663900.0,575.5195,508.448485,18.776648734807733,-31.835796466567178,True,Pre-Pandemic
2011-05-01,600.07,610.33,600.05,609.07,5059500.0,576.353,508.568785,2.168953601503021,-10.671092356856581,True,Pre-Pandemic
